customer_id,age,monthly_income,loan_amount,emi_total,years_with_company,monthly_transactions,credit_score,credit_utilization,late_payment_count,savings_amount,avg_account_balance,emi_paid
C19026,45,78694,1402443,17,2,63,890,69,0,956298,561761,10
C19027,36,25733,560798,49,3,27,784,13,5,917405,623224,40
C19028,56,86127,665654,66,11,92,866,28,8,479042,929740,65
C19029,54,191761,1135963,39,5,84,855,21,11,773360,11519,31
C19030,36,200361,1813078,37,13,71,889,44,2,273349,248142,28
C19031,53,103345,907156,83,11,11,758,70,8,625857,1121735,75
C19032,23,169758,1292222,85,8,52,707,21,10,582481,416565,75
C19033,43,94034,87734,97,5,71,590,67,4,313980,633276,93
C19034,31,132620,1828933,109,5,30,665,39,4,482520,1085802,99
C19035,38,160789,1114918,97,6,19,890,23,3,620171,949751,94
C19036,61,29854,598212,33,9,70,730,53,10,463879,1151880,32
C19037,64,125162,932587,17,9,59,863,59,2,626280,46801,17
C19038,49,133787,398257,106,9,16,806,39,1,390565,852528,94
C19039,25,39358,1775761,47,12,58,646,18,9,959912,291430,40
C19040,44,177929,786050,22,11,99,708,39,9,530407,709051,22
C19041,49,237192,960024,93,11,10,697,23,5,289064,554149,82
C19042,49,29960,1140209,45,13,100,621,53,0,477551,1458405,40
C19043,46,192355,742732,14,5,75,843,13,11,662720,343462,12
C19044,60,51576,1926909,116,6,51,605,43,7,756789,1208588,104
C19045,23,116909,591614,61,7,36,723,74,8,890602,1082311,52
C19046,22,43700,1201351,113,3,29,644,74,5,612832,515393,109
C19047,45,199612,1692143,47,13,118,687,26,9,568416,892003,45
C19048,39,76166,646107,92,1,63,843,60,5,121051,1370330,91
C19049,60,72417,873036,105,2,83,643,13,3,643863,226999,101
C19050,22,44412,150732,66,4,67,767,72,0,134358,1251035,62
C19051,39,122760,916706,41,9,23,624,53,8,525356,563469,39
C19052,21,84291,946302,73,1,107,762,19,0,747485,357217,70
C19053,47,116255,620104,64,13,41,702,28,9,150110,567956,52
C19054,55,160303,224985,118,6,88,636,74,6,331005,392623,118
C19055,61,241140,1240153,61,4,88,609,10,9,178826,1378506,53
C19056,25,32521,1554610,106,6,52,609,42,4,747525,1065242,105
C19057,58,220641,1593720,43,2,18,567,68,8,406327,1212403,32
C19058,24,148815,982918,94,2,30,696,28,11,515217,319133,85
C19059,37,36349,1091636,20,14,57,879,26,8,87718,790888,8
C19060,41,57768,385071,27,7,74,574,42,2,277125,761677,24
C19061,51,120168,467527,49,5,11,700,84,3,224569,66085,40
C19062,42,87985,1657541,30,6,14,600,22,5,245536,850766,20
C19063,31,32611,1944598,105,14,94,836,59,9,97820,1187516,95
C19064,54,44012,871874,47,14,77,555,83,7,881275,601711,38
C19065,35,244126,708684,22,4,8,832,54,8,880360,1253198,17
C19066,30,74725,530969,90,14,27,690,86,2,904248,437539,78
C19067,58,26548,1297786,99,1,79,750,19,8,680082,63566,87
C19068,52,115297,1055221,116,8,93,615,19,10,664142,76664,108
C19069,51,170060,1819626,74,1,101,743,63,11,651357,391931,73
C19070,57,119729,1125999,96,8,12,714,23,9,796816,951755,90
C19071,64,217258,822722,54,11,79,736,12,9,218891,330280,54
C19072,48,39497,932502,85,1,98,715,79,10,804684,962508,75
C19073,51,155337,768511,117,10,90,828,36,7,575641,102373,105
C19074,26,227653,1110633,100,10,71,620,17,2,904264,373912,94
C19075,34,175948,635685,107,14,103,618,36,0,200923,1021061,107
C19076,43,182891,618889,44,4,119,624,89,3,752775,101189,33
C19077,36,246217,333031,60,6,55,738,66,11,717503,1219551,52
C19078,45,163911,182599,62,1,10,552,42,7,327057,291721,52
C19079,59,247804,145925,61,9,42,710,21,8,835395,429807,58
C19080,22,63457,67069,35,7,24,670,53,4,878949,780841,29
C19081,58,141584,590636,32,1,112,826,62,8,362443,732131,25
C19082,61,142143,1261647,37,10,109,731,71,4,574973,383998,29
C19083,59,133296,535791,92,2,17,775,63,1,390372,624599,84
C19084,54,153919,858025,30,5,97,888,25,4,556988,949191,18
C19085,60,86976,932629,78,3,105,898,34,5,206833,934117,78
C19086,63,35275,440080,88,1,34,768,91,6,713554,308262,88
C19087,45,63151,586716,77,5,43,825,52,4,412913,425393,72
C19088,56,59173,526005,52,8,25,783,21,11,149288,626344,41
C19089,36,236057,511829,75,12,65,836,63,0,591416,1015332,70
C19090,38,118800,602677,107,1,88,625,89,5,853182,1247036,102
C19091,33,68612,1583835,44,6,23,848,17,0,36724,403401,32
C19092,57,40960,1230552,43,1,93,785,26,9,479978,1206376,39
C19093,47,29538,1243299,117,8,38,599,93,5,850554,753914,112
C19094,54,75338,1452682,36,5,44,818,43,10,598324,17810,27
C19095,31,53709,1329974,71,3,8,798,75,4,279284,987052,71
C19096,21,158211,509994,14,12,17,718,71,7,296238,66256,6
C19097,33,191518,880018,117,12,66,755,79,8,410770,1386921,108
C19098,50,192634,1560039,62,12,60,630,63,0,712923,618414,58
C19099,25,175175,1624158,18,8,118,717,44,3,276895,360024,16
C19100,38,72204,1470001,72,10,71,629,47,7,689979,331222,71
C19101,34,49432,422798,36,8,15,842,37,2,327395,257150,29
C19102,33,193442,875137,98,3,41,881,73,1,617857,444773,88
C19103,52,232026,157359,103,7,67,788,68,7,997964,966118,95
C19104,27,150211,1821028,87,1,116,625,62,9,264913,1143318,82
C19105,28,233168,1256784,19,3,24,765,80,5,331910,47803,12
C19106,27,176413,1477710,110,7,102,674,20,2,731241,996076,110
C19107,36,235454,1312304,36,3,65,602,58,5,550352,1012143,36
C19108,63,31069,818125,105,11,12,644,76,6,631747,33319,96
C19109,51,230287,362074,74,7,60,713,26,2,561277,1395381,67
C19110,47,169365,1487122,43,3,82,794,16,2,679542,992367,37
C19111,53,123582,1399013,111,3,46,786,25,3,801348,816554,108
C19112,49,125895,1219097,43,2,27,857,14,6,60412,145944,41
C19113,28,148529,1340859,64,5,64,892,78,7,354714,988618,54
C19114,53,155640,1925301,36,11,66,885,52,0,511920,794318,24
C19115,61,183626,848807,37,1,10,685,74,10,182356,166905,36
C19116,39,123658,305366,19,11,12,767,15,3,237009,1165719,11
C19117,41,138982,1390784,80,12,59,773,22,11,276947,456258,79
C19118,61,109162,1824256,118,14,82,773,50,4,998681,1022769,115
C19119,41,62667,1991347,13,4,26,706,32,11,96661,1033205,2
C19120,45,76632,1742288,30,12,26,817,37,2,497130,477213,25
C19121,62,123861,369296,78,12,30,650,17,7,823894,846988,73
C19122,43,71106,695566,87,11,15,630,23,8,31029,1049826,85
C19123,31,94022,1457295,114,4,68,899,13,2,61805,1030821,106
C19124,53,107081,407273,107,10,18,803,78,3,404361,1054633,99
C19125,40,155891,253402,81,3,22,616,13,4,94368,379991,80
C19126,45,113164,474898,19,5,12,806,35,7,195062,599121,15
C19127,46,140386,1463756,70,4,58,821,44,1,426152,448796,60
C19128,60,133469,410969,16,8,118,616,16,3,383327,1138189,16
C19129,32,94080,645521,88,11,15,873,52,2,507611,875818,86
C19130,52,110697,1822319,42,8,111,840,46,11,237039,1084839,32
C19131,53,191045,512863,24,10,38,614,20,11,682907,937141,19
C19132,30,43376,470207,12,1,70,875,32,4,159413,327752,2
C19133,24,154942,1383498,57,8,86,671,38,10,222394,888959,46
C19134,35,75184,521833,15,11,16,656,31,5,672715,800030,3
C19135,26,241275,1406135,31,13,71,899,86,2,592710,511042,23
C19136,47,85854,123958,104,9,58,674,52,4,693977,774865,96
C19137,25,112936,1522329,43,4,25,802,61,11,27003,1300872,35
C19138,25,95455,1155148,108,11,87,875,86,4,330286,503430,101
C19139,38,211198,1663751,89,8,59,855,32,1,750125,1243004,86
C19140,48,141521,1553843,94,12,72,655,13,11,240603,1397741,89
C19141,55,102934,613805,14,9,38,659,71,6,501715,1233168,14
C19142,42,113904,61656,63,2,82,636,42,11,392660,924613,59
C19143,54,178802,798036,22,13,52,788,88,4,717711,102289,15
C19144,24,43167,1295702,20,11,94,677,49,5,938577,455800,17
C19145,38,210408,419123,68,9,96,871,71,2,786109,1155641,67
C19146,61,88178,650128,73,6,85,867,47,4,711872,315234,61
C19147,46,42568,1371178,67,9,24,845,55,10,967325,65788,55
C19148,62,97369,86619,62,11,84,643,48,1,852736,747162,58
C19149,42,227432,1079327,103,11,60,602,21,11,437891,1092466,91
C19150,53,84657,1618943,13,8,118,786,85,9,445447,525380,9
C19151,63,25571,941591,88,14,95,588,58,7,182531,1247811,77
C19152,34,193140,1733224,110,4,23,632,18,1,403399,1489608,100
C19153,51,45122,1922780,106,11,26,553,36,10,780607,276495,94
C19154,30,156655,694520,118,7,7,896,92,6,406536,1498136,108
C19155,44,147011,862041,89,3,36,642,15,9,144755,29852,84
C19156,41,217961,131575,26,1,17,620,49,4,465131,859458,23
C19157,28,213477,1855600,80,4,81,591,47,7,85284,690878,73
C19158,52,178035,1963762,50,4,30,682,70,5,273108,1427690,42
C19159,51,127874,1317620,45,13,39,836,82,9,686953,923875,41
C19160,54,237348,1990070,113,14,55,775,40,9,523215,1147859,109
C19161,43,53364,542507,54,13,47,739,94,10,132110,1093029,46
C19162,45,96227,90975,77,5,82,846,92,4,79678,69384,77
C19163,27,100861,130416,56,13,39,578,41,9,374306,674954,47
C19164,39,114950,237316,108,4,88,753,94,2,421071,853428,104
C19165,27,30126,125298,38,9,14,833,89,9,829834,182604,33
C19166,28,117144,227253,78,5,88,843,24,0,660354,38836,77
C19167,34,28762,87195,73,5,91,705,43,2,912302,44222,63
C19168,21,27786,607134,75,14,13,624,17,10,315998,267367,64
C19169,33,92078,1388384,13,8,15,814,36,0,92781,1081253,5
C19170,23,141363,1804906,39,7,60,637,70,1,440775,1300794,36
C19171,48,103349,1982657,105,12,84,779,13,0,395789,562091,100
C19172,58,172489,321380,52,2,111,690,52,2,116719,1087411,47
C19173,35,217377,1064164,98,1,89,699,22,9,575217,1192446,88
C19174,56,41294,1849184,108,1,80,675,71,3,423805,1100103,107
C19175,23,93335,917226,63,1,73,889,89,10,122409,110268,51
C19176,24,147184,1829275,25,10,62,847,32,8,467773,704796,23
C19177,25,239847,902399,72,13,46,805,77,11,727897,572754,71
C19178,46,97459,1256827,89,6,6,881,26,10,635750,119438,89
C19179,45,75209,437099,61,5,20,714,36,7,18144,1000450,49
C19180,30,31938,194408,24,9,12,653,27,8,692439,502972,13
C19181,28,242493,311320,79,6,117,816,86,11,683315,1223686,73
C19182,32,147285,1309822,30,14,106,755,25,10,601696,850805,30
C19183,23,129875,271796,99,10,86,643,32,11,686915,677125,87
C19184,47,199993,1425510,47,10,74,802,90,6,694084,409851,41
C19185,43,160460,278426,81,12,99,764,68,11,771427,583183,77
C19186,60,227630,1800833,23,12,64,693,17,9,909787,71110,20
C19187,53,93163,1277840,84,5,8,772,56,2,902710,645731,78
C19188,34,32247,889934,24,13,81,826,52,11,953651,1305271,16
C19189,43,225251,484447,35,7,28,762,41,3,355346,1153451,35
C19190,51,47575,1126859,57,5,116,652,42,6,471413,1057757,47
C19191,33,45146,701825,26,1,14,893,33,9,344847,1036631,18
C19192,32,47371,1407822,57,9,42,603,23,10,442056,879464,52
C19193,55,117243,442716,105,4,49,801,24,9,733414,1078939,100
C19194,38,132102,556835,107,5,16,814,43,8,615454,885410,101
C19195,41,76507,1922207,107,13,7,845,27,5,300312,273712,97
C19196,62,51875,1140293,109,4,86,856,85,2,805232,479504,105
C19197,21,38792,1823775,46,6,58,747,24,9,883419,144024,37
C19198,58,204795,668530,29,9,52,789,27,7,594864,1355573,21
C19199,61,108253,615361,94,1,66,887,15,0,203795,284236,82
C19200,62,110928,1841007,90,4,98,658,37,8,175516,851661,85
C19201,29,109393,638540,33,14,51,578,92,4,364826,591292,27
C19202,43,96679,933447,36,10,93,701,43,9,642976,224533,35
C19203,34,216973,1234664,35,3,5,732,29,1,393715,1383344,28
C19204,31,174542,1395450,17,3,119,807,37,2,257981,1413523,11
C19205,27,44734,1424363,47,12,74,749,40,0,650578,1199152,46
C19206,51,169175,1232713,21,8,51,875,17,6,987834,1291480,18
C19207,44,72728,1004220,23,8,65,804,91,6,956401,353949,20
C19208,46,115487,942407,80,7,105,777,56,7,244146,983237,70
C19209,50,223560,1877649,31,10,49,845,14,2,293204,372304,26
C19210,54,192550,1892114,48,12,38,713,90,0,511614,167121,40
C19211,58,206917,1686190,29,5,57,833,50,11,148614,132532,20
C19212,25,55766,1801392,115,2,60,701,50,5,853642,1225352,111
C19213,25,200587,1246960,108,5,83,732,31,3,859022,639378,105
C19214,39,70240,219262,52,4,18,854,79,9,793345,1437503,49
C19215,58,246255,1570757,23,14,45,665,33,8,44798,496759,20
C19216,48,187360,1141618,108,8,45,562,73,0,706569,470417,96
C19217,46,92310,1035955,80,14,10,721,29,0,678312,298984,75
C19218,62,140261,1124495,84,14,109,641,78,3,343260,378029,75
C19219,43,62432,373801,108,6,50,771,42,1,281573,568280,105
C19220,50,226667,792667,75,1,41,736,44,6,998086,1484065,63
C19221,23,145050,719559,41,5,70,827,32,10,268401,470946,32
C19222,48,129775,1980932,28,8,10,556,17,10,226805,278890,27
C19223,53,47497,1141627,46,1,99,754,60,7,314428,122526,36
C19224,62,53283,190461,91,1,80,797,25,2,156415,78611,87
C19225,23,137597,1028698,51,12,62,587,25,0,185257,661901,46
C19226,25,197184,279573,30,12,5,641,53,7,105354,1155453,22
C19227,39,197760,1369768,71,3,39,694,75,2,538807,27606,60
C19228,62,137039,169085,58,14,91,829,61,5,513526,1070786,50
C19229,21,232079,633610,13,13,63,668,55,3,419296,36264,5
C19230,58,100280,81546,81,1,87,684,34,11,729643,996850,75
C19231,29,94199,1162993,53,14,10,870,89,4,70495,747046,52
C19232,25,216983,1676516,71,14,6,790,76,10,975712,1216876,65
C19233,62,37463,1818135,22,6,27,724,60,9,949248,429460,15
C19234,54,237986,665393,84,13,59,570,24,0,97356,39228,72
C19235,57,113614,1639043,38,5,49,577,13,7,273979,1443045,33
C19236,53,194981,278655,25,12,118,690,10,4,649053,133155,13
C19237,45,162232,1492637,110,5,96,711,63,5,533749,941151,102
C19238,62,135840,613346,95,3,26,772,64,7,451182,372140,90
C19239,49,52682,199203,70,2,40,698,25,9,225764,990888,68
C19240,45,152776,1054931,107,1,6,607,18,4,975914,14079,96
C19241,29,247183,1529525,19,2,21,684,10,5,315071,1064188,18
C19242,23,130446,633199,86,10,103,831,50,5,335684,1349452,83
C19243,35,121401,312489,77,9,51,729,93,6,174390,889936,74
C19244,24,177477,721899,16,10,15,764,53,0,34155,712182,10
C19245,58,244862,360859,41,5,26,608,57,4,977475,30418,34
C19246,40,195148,1464585,119,12,13,850,46,5,717442,623635,107
C19247,43,165398,111154,116,11,6,637,23,2,605026,430929,112
C19248,57,193582,1260144,86,8,74,623,37,8,183760,939980,82
C19249,28,110065,1467357,91,3,105,617,26,8,490457,1370890,88
C19250,57,49527,885687,36,5,112,584,42,6,90873,427840,24
C19251,53,126019,821286,117,12,49,879,53,3,893939,1107851,107
C19252,53,237694,95009,36,7,79,801,74,4,27953,812218,24
C19253,27,66313,663684,86,12,64,596,78,10,311915,1067444,82
C19254,42,46777,168891,73,2,15,882,54,4,30529,1078532,69
C19255,25,87382,164473,76,3,46,704,46,11,116543,444862,65
C19256,35,198334,1888883,108,3,57,659,16,6,947917,173234,105
C19257,41,242074,245096,12,11,90,888,84,11,584501,114468,5
C19258,45,61499,1811203,58,9,41,775,77,3,636312,757485,48
C19259,37,40390,1607732,84,11,9,657,85,10,262860,1309906,81
C19260,27,201653,188151,38,1,29,897,33,7,833607,607303,35
C19261,39,82853,849346,49,13,74,645,87,10,864402,792146,47
C19262,27,42921,1852069,30,9,77,577,41,11,15090,977782,28
C19263,60,196932,352021,51,14,48,825,71,11,380325,585350,51
C19264,44,57945,893983,92,14,71,827,38,2,343572,1483829,85
C19265,31,174832,1375757,23,1,60,703,50,1,623418,1494902,21
C19266,61,196578,498008,77,12,30,679,67,8,318213,478370,73
C19267,21,212055,881082,83,10,21,616,81,0,216086,1185167,78
C19268,52,28243,1116722,44,7,19,845,90,4,825984,449971,44
C19269,60,159738,1129004,24,12,71,757,36,4,495425,151126,21
C19270,64,238929,615965,54,14,33,674,54,6,171707,1448087,44
C19271,22,44411,94868,32,11,68,878,84,2,824840,1285884,29
C19272,35,108940,1591524,94,4,33,837,44,5,72938,1351075,93
C19273,41,216198,172693,45,10,59,696,54,5,664106,1343850,44
C19274,44,48586,1213904,41,8,35,695,92,5,451053,405554,29
C19275,37,105168,1755758,31,1,87,890,64,9,252519,178888,22
C19276,29,92510,1300988,93,1,44,808,58,6,426904,1450208,92
C19277,55,83862,397112,96,6,67,637,94,4,903340,1167205,92
C19278,40,26258,1871851,47,5,41,738,16,5,996892,522833,42
C19279,39,130356,1968847,18,5,74,795,60,6,515414,15208,12
C19280,38,44494,960722,80,2,5,675,20,11,500678,869403,80
C19281,40,67202,1114037,20,2,78,705,51,5,749468,1192429,16
C19282,50,169600,654275,56,4,77,698,51,10,705411,725238,54
C19283,60,109673,451878,29,2,113,553,18,2,521521,741425,19
C19284,21,243786,72183,58,4,110,768,45,5,115224,1423769,53
C19285,44,142363,1872723,12,5,43,823,51,1,969942,960045,10
C19286,44,153839,744469,111,4,83,586,61,1,787121,915418,104
C19287,39,105544,1928219,89,6,25,889,55,5,710181,436209,80
C19288,50,102400,1564891,83,12,110,835,34,5,74816,503249,75
C19289,46,156028,649417,64,13,32,789,92,1,425135,1151775,64
C19290,62,123723,540045,48,3,67,775,14,1,234674,765335,42
C19291,64,132148,226710,31,2,57,874,89,11,151298,651464,19
C19292,58,224479,849323,106,1,24,729,57,0,240061,1045028,96
C19293,49,85589,567593,82,5,53,758,12,6,819069,683279,81
C19294,33,187504,310783,69,4,101,633,91,4,310073,1454096,62
C19295,24,171274,1978582,52,9,67,843,14,7,688178,1240150,49
C19296,37,103637,453128,49,10,52,694,65,3,350327,1042171,42
C19297,53,152088,327047,55,1,101,708,47,2,700206,725637,55
C19298,25,41238,673170,118,9,49,633,87,5,988289,47119,107
C19299,48,36179,1300188,26,8,39,816,52,1,857380,1454173,22
C19300,44,246357,1076483,46,14,8,573,71,3,921953,1275156,39
C19301,37,55793,1899290,92,10,56,670,20,3,833075,427623,87
C19302,59,33004,1645030,38,12,96,575,86,10,660050,632330,34
C19303,60,139462,545790,32,12,114,731,13,5,536897,1168613,21
C19304,64,46116,1241744,51,11,48,688,69,7,673998,116554,48
C19305,31,149439,1507889,55,4,40,590,72,2,152933,842044,46
C19306,32,111047,489198,101,11,25,611,53,4,17319,1052951,89
C19307,33,138917,1588656,55,13,73,840,13,2,167275,539922,53
C19308,28,242584,1362750,16,2,18,846,19,1,47986,203274,6
C19309,21,56856,186931,108,3,119,779,38,9,642571,399826,100
C19310,29,234423,921459,60,10,16,668,72,3,204237,792009,51
C19311,48,27488,1192948,80,9,74,676,59,1,329934,477748,76
C19312,22,108432,653039,103,10,95,710,22,2,888950,195150,100
C19313,34,96152,232452,32,2,40,693,25,10,349510,915230,24
C19314,33,141331,555243,19,8,16,626,54,9,363462,767433,9
C19315,22,57791,1347600,77,10,69,856,68,6,906224,781455,69
C19316,24,125641,652414,48,1,74,698,22,7,781053,893018,44
C19317,32,56027,428566,25,4,92,691,63,10,560894,1436913,21
C19318,30,168663,1726111,45,3,85,824,50,8,893055,686500,45
C19319,23,29726,1801285,119,13,39,877,63,7,426938,344292,109
C19320,24,29133,988911,71,10,73,771,39,7,62182,1431479,70
C19321,26,211753,912615,72,2,107,667,30,1,750181,704330,65
C19322,43,91280,1971037,57,3,77,689,52,2,838419,604924,49
C19323,25,88044,551166,112,3,46,618,90,8,872747,1488645,104
C19324,23,111097,838558,32,14,20,641,53,11,199180,615479,20
C19325,30,185885,987843,102,9,65,856,43,3,714840,1420241,101
C19326,63,115105,287568,29,3,12,715,73,8,730152,327490,18
C19327,39,162012,710443,72,9,86,874,84,2,964344,855249,61
C19328,34,48196,171618,80,4,35,880,66,10,719067,513761,69
C19329,41,31217,590536,45,1,65,573,17,5,684526,1302095,35
C19330,63,44433,566742,93,8,61,763,55,6,552740,855719,87
C19331,48,35934,580897,65,10,86,730,25,11,383951,1163782,56
C19332,41,79377,221518,110,5,50,717,43,11,675195,449544,109
C19333,56,229476,1797438,101,2,115,743,53,2,592126,1461806,89
C19334,44,241881,1206940,40,9,46,762,83,10,117837,237538,28
C19335,58,51198,1256847,52,7,26,639,56,9,177155,1158295,48
C19336,37,221445,77921,103,6,62,622,33,4,660530,720557,95
C19337,42,69357,1865998,81,2,92,854,47,2,677784,1263812,77
C19338,39,72787,1476115,101,6,88,850,23,6,175021,1396859,92
C19339,30,182435,587905,69,12,118,663,83,8,312149,535006,58
C19340,31,203531,1470611,93,14,88,677,21,5,959919,959609,87
C19341,58,180091,1254826,41,7,59,814,19,7,709241,929167,32
C19342,22,210999,1543775,44,14,118,690,30,9,60979,1471168,41
C19343,53,110275,865501,74,12,21,746,19,1,927458,876421,70
C19344,63,181661,654093,107,14,70,847,66,6,436643,723600,105
C19345,51,219744,119197,101,5,50,564,27,4,411725,200241,97
C19346,55,66113,703702,97,5,38,632,12,3,863757,1295786,89
C19347,57,167165,1553980,45,12,42,898,76,3,455327,728307,45
C19348,56,227869,192647,60,4,119,729,81,3,158606,1368221,56
C19349,43,241448,906077,23,14,20,705,62,5,389188,934378,17
